MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MoSold,SaleType,SaleCondition,SalePrice
0,0,0.03464441795788637,0,3,0,4,1,9,2,0,2,5,5,3,2,0.0,1,4,1,3,3,0,0.088379705400982,4,0,0,0.13376036171816127,0,0,1,0,2,1,1,6,0,2,2,0.3554301833568406,4,4,0,0.0,0.0,0.0,0.0,0.0,5,8,2,55993
0,3,0.0394961321835051,1,3,3,4,0,12,2,0,2,6,6,1,1,0.151875,3,4,1,3,3,3,0.23600654664484452,2,1,4,0.20874152223059533,0,0,1,1,4,1,3,6,0,1,1,0.21227080394922426,4,4,2,0.0,0.0,0.49818840579710144,0.0,0.0,3,0,4,157900
4,3,0.03247563626165603,1,3,3,4,0,7,2,0,0,5,7,1,2,0.0,3,4,0,3,3,3,0.11227495908346972,2,1,4,0.17256970610399397,0,1,1,1,3,1,1,6,0,5,2,0.19746121297602257,4,4,1,0.24154025670945156,0.0,0.17391304347826086,0.0,0.0,6,8,4,116000
0,3,0.05065320526303489,1,1,3,1,0,5,2,0,2,7,5,1,1,0.27625,3,4,2,2,3,3,0.26988543371522095,0,1,4,0.25,0,0,2,0,3,1,2,6,0,1,1,0.4217207334273625,4,4,2,0.0,0.062157221206581355,0.0,0.0,0.0,4,8,4,224900
0,3,0.0473252471429573,1,0,3,0,0,12,2,0,2,5,6,1,2,0.0,3,4,1,3,3,3,0.16497545008183306,2,1,4,0.12697814619442352,0,0,1,0,2,1,3,6,1,1,1,0.19393511988716503,4,4,2,0.0,0.0,0.21739130434782608,0.0,0.0,6,8,4,137000
0,3,0.055925588352146574,1,0,3,1,0,11,2,0,2,8,5,3,1,0.0925,2,4,2,2,3,3,0.25662847790507365,0,1,4,0.2552750565184627,1,0,2,0,3,1,2,6,2,1,1,0.6043723554301833,4,4,2,0.17502917152858807,0.10786106032906764,0.0,0.0,0.0,6,8,4,271000
8,3,0.0351305242001449,1,3,3,4,0,4,2,0,7,6,7,1,1,0.05,3,4,1,3,3,0,0.16530278232405893,2,1,4,0.1352675207234363,1,0,1,0,3,1,3,6,0,1,2,0.31029619181946405,4,4,2,0.0,0.0,0.0,0.0,0.0,5,8,4,155000
11,3,0.023702353408586316,1,0,3,4,0,16,2,4,2,7,5,1,3,0.08,2,4,2,2,3,2,0.22225859247135846,0,1,4,0.19291635267520724,1,0,2,0,2,1,2,6,1,1,1,0.3413258110014104,4,4,2,0.22403733955659275,0.06398537477148081,0.0,0.0,0.0,5,6,5,224000
5,3,0.02769870761176938,1,0,3,1,0,5,2,0,5,7,5,1,2,0.0,2,4,2,2,3,3,0.13060556464811784,0,1,4,0.24604370761115296,0,0,2,1,3,1,2,6,0,1,1,0.41960507757404797,4,4,2,0.0,0.08226691042047532,0.0,0.0,0.0,5,8,4,183000
0,4,0.0219682628712987,1,3,0,4,1,17,2,1,2,4,4,1,2,0.0,1,4,1,1,3,3,0.15319148936170213,4,0,4,0.11341371514694801,0,0,1,0,2,1,3,3,0,5,2,0.40620592383638926,4,4,2,0.0,0.05850091407678245,0.2028985507246377,0.0,0.0,1,8,4,93000
5,3,0.05185444857323144,1,0,3,0,0,8,2,0,5,7,5,1,2,0.0,2,4,2,2,3,1,0.1386252045826514,0,1,4,0.2635644310474755,0,0,2,1,3,1,2,6,1,3,0,0.30535966149506344,4,4,2,0.11668611435239205,0.08775137111517367,0.0,0.0,0.0,9,8,3,225000
4,3,0.04019724695599336,1,3,3,4,0,18,2,0,0,6,7,1,2,0.0,3,4,0,3,3,3,0.12733224222585926,4,1,4,0.21759608138658626,0,0,2,0,3,1,3,6,1,5,2,0.1692524682651622,4,4,2,0.3908984830805134,0.0,0.0,0.0,0.0,6,8,4,139500
0,1,0.046348360559956996,1,3,3,4,0,21,2,0,2,8,5,1,2,0.0,2,4,2,2,1,3,0.24369885433715222,0,1,4,0.21759608138658626,0,0,2,0,3,1,2,6,1,1,1,0.5472496473906912,4,4,2,0.0,0.25594149908592323,0.0,0.0,0.0,5,6,5,232600
0,3,0.06311435181939284,1,3,3,4,0,16,4,0,2,10,5,3,1,0.51,0,4,2,0,3,0,0.3400981996726678,0,1,4,0.3296910324039186,1,0,2,0,2,1,0,6,1,1,0,0.8603667136812412,4,4,2,0.21936989498249707,0.08226691042047532,0.0,0.0,0.0,5,6,5,385000
3,4,0.022575895674121854,1,3,3,4,0,3,2,0,1,5,6,1,2,0.0,3,4,0,3,3,3,0.12831423895253682,2,1,4,0.08477769404672192,1,0,1,0,2,1,2,6,0,6,3,0.0,5,5,2,0.0,0.0,0.21014492753623187,0.0,0.0,4,8,4,109500
0,3,0.0337890579354507,1,0,3,4,0,20,2,0,2,7,5,1,2,0.0,2,4,2,2,3,3,0.23797054009819968,0,1,4,0.2072343632253203,0,0,2,0,3,1,2,6,1,1,1,0.3716502115655853,4,4,2,0.338389731621937,0.0712979890310786,0.0,0.0,0.0,3,8,4,189000
5,3,0.12806095024422165,1,1,2,1,2,4,2,0,5,5,5,0,2,0.0,3,4,2,3,1,1,0.16579378068739772,4,1,4,0.33760361718161264,0,1,2,1,3,1,3,3,0,1,0,0.37940761636107195,4,4,2,0.5670945157526254,0.0,0.0,0.0,0.46875,5,8,0,185000
12,1,0.005814578513169272,1,3,3,4,0,21,2,3,5,7,5,1,2,0.0,2,4,2,2,3,3,0.09819967266775778,0,1,4,0.16748304446119067,0,0,2,1,2,1,2,6,0,5,1,0.3385049365303244,4,4,2,0.0,0.30347349177330896,0.0,0.0,0.0,6,8,4,147400
0,3,0.04954544392250344,1,0,3,0,0,12,2,0,2,6,5,1,1,0.241875,3,4,1,3,3,3,0.22782324058919806,4,1,0,0.19932177844762622,1,0,1,1,3,1,3,6,2,1,1,0.3229901269393512,4,4,2,0.0,0.0,0.0,0.0,0.4,5,8,4,166000
12,1,0.008787305148519478,1,3,3,4,0,21,2,4,5,7,5,1,2,0.0,3,4,2,2,3,3,0.09819967266775778,0,1,4,0.16314996232102486,0,0,2,1,2,1,2,6,0,5,1,0.3385049365303244,4,4,2,0.0,0.30347349177330896,0.0,0.0,0.0,5,8,4,151000
5,3,0.03855196428988759,1,0,3,1,0,5,2,0,5,7,6,1,1,0.139375,2,4,2,2,3,3,0.1540098199672668,0,1,4,0.2816503391107762,1,0,2,1,3,1,2,6,1,1,1,0.4322990126939351,4,4,2,0.22403733955659275,0.0712979890310786,0.0,0.0,0.0,0,8,4,237000
0,3,0.040683353198251886,1,3,3,4,0,12,2,0,2,6,6,1,1,0.1125,3,4,1,3,3,3,0.24811783960720132,4,1,4,0.22268274302938962,0,0,1,1,3,1,3,6,0,1,1,0.3328631875881523,4,4,2,0.0,0.0,0.0,0.0,0.31666666666666665,1,8,4,167000
0,3,0.030732197527401903,1,3,3,4,0,12,2,0,2,5,6,1,1,0.085,3,4,1,3,3,3,0.1872340425531915,2,1,4,0.15259984928409948,1,0,1,0,3,1,3,6,0,1,2,0.3215796897038082,4,4,2,0.0,0.0,0.0,0.0,0.0,8,8,4,139950
0,3,0.03879501741101685,1,3,3,4,0,19,2,0,2,4,7,1,2,0.0,3,4,1,2,3,3,0.1746317512274959,4,1,4,0.13809344385832706,0,0,2,0,2,1,2,3,0,1,2,0.307475317348378,4,4,2,0.338389731621937,0.0,0.0,0.0,0.0,1,8,4,128000
1,4,0.03178386968613429,1,3,3,4,0,17,2,0,2,5,6,1,2,0.0,3,4,0,3,3,3,0.2551554828150573,2,1,4,0.23078372268274305,1,0,1,0,2,1,3,3,0,5,2,0.5726375176304654,4,4,2,0.0,0.21206581352833637,0.4166666666666667,0.0,0.0,5,0,4,153500
12,4,0.001776157423636916,1,3,3,4,0,2,2,3,5,6,5,1,1,0.09875,3,4,1,3,3,3,0.07905073649754502,4,1,4,0.12302185380557648,1,0,1,1,2,1,3,6,0,5,2,0.1861777150916784,4,4,2,0.0,0.0,0.0,0.0,0.0,10,8,4,100000
0,3,0.03844446002477272,1,3,3,4,0,5,2,0,2,5,6,1,2,0.0,3,4,2,2,3,3,0.17986906710310968,0,1,4,0.14412207987942727,0,0,1,1,3,1,2,6,0,1,2,0.24823695345557123,4,4,2,0.32438739789964993,0.0,0.0,0.0,0.0,5,8,4,144000
4,3,0.04892378882423053,1,3,3,4,0,7,2,0,0,5,6,1,2,0.0,3,4,1,3,3,3,0.12569558101472997,0,1,4,0.16314996232102486,0,0,1,0,3,1,3,6,0,5,2,0.1692524682651622,4,4,2,0.0,0.0,0.0,0.0,0.0,4,8,4,130500
6,2,0.05073733903573348,1,0,3,4,0,18,2,0,5,6,8,1,2,0.0,3,4,0,3,3,3,0.10998363338788872,4,0,4,0.21627731725697064,0,0,2,0,4,1,1,6,0,5,2,0.2820874471086037,4,4,1,0.0,0.0,0.4601449275362319,0.0,0.0,2,8,4,140000
6,4,0.042721260136951086,1,3,3,4,0,17,2,0,5,5,8,1,2,0.0,3,4,2,3,3,3,0.10638297872340427,2,1,4,0.22701582516955537,0,0,2,0,3,1,2,6,1,5,2,0.48377997179125526,2,4,1,0.08168028004667444,0.1425959780621572,0.12318840579710146,0.0,0.0,5,8,4,157500
8,3,0.036084040290728925,1,3,3,4,0,12,2,0,7,6,7,1,1,0.114375,3,4,1,3,3,1,0.1844517184942717,4,1,4,0.15655614167294649,1,0,1,1,3,1,3,6,0,1,1,0.3455571227080395,2,2,2,0.0,0.23583180987202926,0.0,0.0,0.0,4,8,4,174900
10,3,0.03131645983780878,1,3,3,0,0,12,0,2,2,5,4,1,2,0.0,3,4,1,3,3,3,0.29459901800327337,0,0,4,0.2761868877166541,0,0,2,0,6,2,3,6,0,6,3,0.0,5,5,2,0.0,0.0,0.0,0.0,0.0,6,8,4,141000
4,4,0.053121129262193555,1,0,3,4,0,17,0,0,0,5,8,1,2,0.0,3,4,0,3,3,2,0.14337152209492637,2,1,4,0.2038432554634514,0,0,1,1,4,1,3,6,1,5,2,0.5077574047954866,4,4,2,0.4877479579929988,0.0,0.35144927536231885,0.0,0.0,5,8,4,153900
9,3,0.07173338942251514,1,0,3,1,0,19,5,0,6,5,5,1,2,0.0,3,4,1,2,3,1,0.2274959083469722,4,1,4,0.2575357950263753,1,0,2,0,3,1,3,3,2,2,0,0.4308885754583921,4,4,2,0.0,0.0,0.0,0.0,0.0,0,8,4,171000
5,3,0.037472247540255674,1,3,3,4,0,20,2,0,5,7,5,1,1,0.085625,2,4,2,2,3,3,0.12111292962356793,0,1,4,0.27147701582516953,1,0,2,1,3,1,2,6,1,1,2,0.2997179125528914,4,4,2,0.2730455075845974,0.1316270566727605,0.34782608695652173,0.0,0.0,6,8,4,213000
0,3,0.06647970272733647,1,0,3,1,0,5,2,0,2,5,6,1,2,0.0,3,4,1,3,3,0,0.14140752864157122,0,1,4,0.0998492840994725,1,0,1,0,3,1,3,6,1,1,2,0.2383638928067701,4,4,2,0.0,0.0,0.0,0.0,0.0,7,8,4,133500
4,3,0.20706256280819837,1,1,0,4,0,4,2,0,0,6,8,1,2,0.0,3,4,0,3,3,3,0.14844517184942718,4,1,4,0.3813112283345893,0,0,3,0,5,1,3,6,1,5,2,0.2538787023977433,1,4,2,0.5670945157526254,0.07312614259597806,0.0,0.0,0.3645833333333333,8,8,4,240000
8,3,0.03879501741101685,1,3,3,2,0,24,1,0,7,6,7,3,1,0.225,2,2,1,3,3,3,0.08641571194762684,0,1,4,0.28654860587792014,0,0,2,1,3,1,3,6,1,1,1,0.3610719322990127,4,4,2,0.13185530921820302,0.18281535648994515,0.0,0.0,0.0,7,8,4,187000
11,4,0.014653298745004557,1,3,3,4,0,5,2,4,2,6,5,1,1,0.10625,2,4,2,2,3,0,0.13878887070376433,0,1,4,0.09683496608892239,1,0,1,0,1,1,2,6,0,1,0,0.29619181946403383,4,4,2,0.16336056009334887,0.0,0.0,0.0,0.0,10,8,4,131500
11,3,0.00886209072425156,1,3,3,4,0,0,2,4,2,8,5,1,1,0.025,2,4,2,2,3,1,0.20834697217675943,0,1,4,0.2113790504898267,0,0,2,0,2,1,2,6,1,1,0,0.2820874471086037,4,4,2,0.16686114352392065,0.03656307129798903,0.0,0.0,0.0,4,8,4,215000
7,3,0.027240645960410384,1,3,3,4,0,6,2,0,4,7,5,1,2,0.0,3,2,1,3,3,3,0.1502454991816694,2,1,4,0.24717407686510928,0,0,2,0,4,1,3,6,2,5,2,0.1692524682651622,4,4,2,0.0,0.0,0.0,0.0,0.2625,7,8,4,164000
8,3,0.05045689312673818,1,0,3,0,0,12,2,0,7,6,6,1,1,0.07187500000000001,3,2,1,3,3,1,0.1844517184942717,4,1,4,0.20930670685757347,0,0,1,1,3,1,3,6,1,1,1,0.45486600846262343,4,4,2,0.2100350058343057,0.0,0.0,0.0,0.0,7,8,4,158000
0,3,0.0776835167916988,1,3,3,4,0,19,2,0,2,5,4,3,2,0.0,3,4,1,3,3,2,0.28854337152209497,4,1,4,0.2722305953278071,1,0,1,1,3,1,3,6,1,1,2,0.32016925246826516,4,4,2,0.0,0.7641681901279708,0.0,0.0,0.65,6,8,0,170000
0,3,0.02616092921077847,1,0,3,0,0,19,2,0,2,5,8,1,2,0.0,3,2,1,3,3,3,0.17021276595744683,0,1,4,0.13300678221552373,1,0,1,1,3,1,3,6,0,5,2,0.18335684062059238,4,4,2,0.0,0.19012797074954296,0.0,0.0,0.0,3,8,4,127000
8,3,0.045198532333076254,1,0,2,4,1,5,2,0,7,6,6,1,2,0.0,3,4,1,2,1,1,0.15384615384615385,4,1,4,0.1303692539562924,1,0,1,0,3,1,3,6,0,5,2,0.40620592383638926,4,1,2,0.0,0.0,0.06159420289855073,0.0,0.0,9,8,4,147000
5,3,0.03190072214821566,1,3,3,4,0,8,2,0,5,6,5,1,2,0.0,3,4,2,2,3,3,0.11489361702127661,2,1,4,0.21608892238131122,0,0,2,1,3,1,3,6,1,1,0,0.24188998589562763,4,4,2,0.0,0.06581352833638025,0.0,0.0,0.0,2,8,4,174000
0,3,0.042534296197620884,1,3,3,4,0,14,2,0,2,7,5,1,1,0.11812500000000001,3,4,1,2,3,3,0.1783960720130933,4,1,4,0.19517709118311982,0,0,2,0,3,1,3,6,1,1,1,0.33779971791255287,4,4,2,0.0,0.0,0.0,0.0,0.0,5,8,3,152000
5,3,0.0454743041435883,1,0,3,0,0,14,3,0,5,6,7,1,1,0.1375,3,4,1,3,3,2,0.17250409165302782,4,1,4,0.4370761115297664,1,0,2,1,4,1,2,6,1,1,2,0.43653032440056416,4,4,2,0.0,0.11882998171846434,0.0,0.0,0.46249999999999997,7,8,4,250000
4,3,0.029643132580803477,1,3,3,0,0,6,2,0,0,7,8,1,2,0.0,2,4,0,3,3,3,0.14926350245499184,2,1,4,0.2057272042200452,0,0,1,1,3,1,2,6,1,5,2,0.15232722143864597,4,4,2,0.0,0.43875685557586835,0.0,0.0,0.0,5,8,4,189950
14,3,0.04826006683960831,1,3,3,4,0,19,2,1,2,5,4,3,2,0.0,3,4,2,3,3,2,0.1700490998363339,0,1,4,0.13281838733986434,1,0,1,1,3,1,3,6,0,1,2,0.3554301833568406,4,4,2,0.0,0.0,0.0,0.0,0.0,3,8,4,131500
0,3,0.03913155250181121,1,3,3,0,0,20,2,0,2,6,5,3,2,0.0,3,4,2,2,3,3,0.17021276595744683,4,1,4,0.14374529012810852,0,0,2,0,3,1,3,6,0,1,2,0.3385049365303244,4,4,2,0.0,0.0,0.0,0.0,0.0,4,8,4,152000
0,3,0.030993947042464186,1,3,3,4,0,12,2,0,2,5,5,3,2,0.0,3,4,1,3,3,3,0.1878887070376432,4,1,4,0.153353428786737,1,0,1,0,3,1,3,6,0,1,2,0.47390691114245415,4,4,2,0.0,0.0,0.0,0.0,0.0,6,8,4,132500
0,1,0.03430788286709201,1,3,3,4,0,21,2,0,2,7,5,1,2,0.0,2,4,2,0,3,3,0.22454991816693945,0,1,4,0.1955538809344386,0,0,2,0,3,1,2,6,0,1,0,0.3730606488011283,4,4,2,0.0,0.25594149908592323,0.0,0.0,0.0,4,6,5,250580
0,3,0.03482203370025006,1,0,3,4,0,12,2,0,2,5,6,1,1,0.0475,3,4,1,3,3,3,0.1639934533551555,4,1,4,0.12584777694046723,1,0,1,0,3,1,3,6,0,5,2,0.6361071932299013,4,4,2,0.0,0.0,0.0,0.0,0.0,7,8,4,148500
0,3,0.04373086540933417,1,0,1,4,0,23,2,0,2,8,5,1,3,0.17125,2,4,2,2,3,0,0.2680851063829787,0,1,4,0.24717407686510928,0,0,2,0,3,1,2,6,1,1,1,0.6135401974612129,4,4,2,0.22403733955659275,0.14625228519195613,0.0,0.0,0.0,10,6,5,248900
0,3,0.026502138400056087,1,3,3,0,0,19,1,0,2,4,5,1,2,0.0,3,4,1,3,3,3,0.17021276595744683,4,1,4,0.1480783722682743,1,0,1,1,3,1,1,6,0,1,1,0.383638928067701,4,4,2,0.19603267211201866,0.0,0.0,0.0,0.0,4,8,4,129000
5,3,0.06292271378157938,1,1,3,0,0,8,1,0,5,5,6,1,2,0.0,3,4,3,4,4,4,0.0,2,1,4,0.3741522230595328,0,0,2,0,2,1,3,6,1,1,2,0.47390691114245415,4,4,1,0.14002333722287047,0.263254113345521,0.0,0.0,0.0,4,8,4,169000
5,3,0.04037486269835705,1,3,3,4,0,20,2,0,5,7,5,1,1,0.15375,2,4,2,2,3,3,0.17184942716857612,0,1,4,0.30425772418990205,1,0,2,1,3,1,2,6,1,1,0,0.40479548660084624,4,4,2,0.1820303383897316,0.16453382084095064,0.0,0.0,0.0,5,8,4,236000
0,3,0.02477272196125172,1,3,3,4,0,12,4,0,2,5,5,3,2,0.0,3,4,1,3,3,3,0.1463175122749591,2,0,4,0.10550113036925396,0,0,1,0,2,1,3,6,0,5,2,0.21720733427362482,4,4,2,0.0,0.0,0.0,0.0,0.0,7,8,4,109500
5,3,0.03482203370025006,1,3,3,4,0,5,2,0,5,6,5,1,1,0.0725,3,4,2,2,3,3,0.13158756137479544,0,1,4,0.25395629238884704,0,0,2,1,3,1,2,6,0,1,1,0.3688293370944993,4,4,2,0.0,0.14076782449725778,0.0,0.0,0.0,5,8,4,200500
0,3,0.03548575568487228,1,3,3,0,0,12,2,0,2,5,7,1,2,0.0,2,4,4,3,3,0,0.017184942716857613,2,1,4,0.10851544837980406,0,0,1,0,3,1,2,6,0,1,2,0.2919605077574048,4,4,2,0.22870478413068843,0.0,0.2717391304347826,0.0,0.0,9,8,4,116000
2,3,0.05068592395241767,1,3,3,4,0,12,2,0,2,5,7,1,2,0.0,2,4,1,3,3,3,0.13617021276595745,2,1,4,0.17596081386586285,0,0,1,0,3,1,3,6,1,1,2,0.20310296191819463,4,4,2,0.0,0.051188299817184646,0.0,0.0,0.0,8,8,4,133000
4,4,0.020659515295987287,1,3,3,4,0,17,0,0,0,5,6,1,2,0.0,3,4,1,3,3,3,0.11063829787234043,0,1,4,0.1501507159005275,0,0,1,1,3,1,3,6,0,5,2,0.14104372355430184,4,4,2,0.030338389731621934,0.0,0.0,0.0,0.0,7,8,0,66500
5,1,0.03599055832106382,1,3,3,4,0,21,2,0,5,8,5,1,2,0.0,2,4,2,2,3,0,0.19378068739770868,0,1,4,0.4287867370007536,0,0,2,1,4,1,0,6,1,3,0,0.38787023977433005,4,4,2,0.24270711785297547,0.6654478976234004,0.0,0.0,0.0,7,6,5,303477
0,3,0.11211292621935542,1,3,1,4,1,11,2,0,2,4,5,1,2,0.0,3,4,2,3,3,1,0.17414075286415714,2,1,4,0.13300678221552373,1,0,1,0,3,1,3,6,0,1,2,0.45698166431593795,4,4,2,0.0,0.0,0.0,0.0,0.0,0,8,4,132250
5,3,0.03521465797284348,1,3,3,4,0,16,2,0,5,9,5,3,3,0.135,2,4,2,0,3,3,0.23927986906710313,0,1,4,0.3560663149962321,1,0,2,1,4,1,0,6,1,1,0,0.5204513399153737,4,4,2,0.21470245040840139,0.0,0.0,0.0,0.0,5,8,4,350000
9,3,0.04899390030147935,1,0,3,4,0,19,2,0,6,5,7,1,2,0.0,3,4,1,3,3,0,0.18150572831423897,4,1,4,0.15467219291635267,1,0,1,0,3,1,2,3,0,5,2,0.40620592383638926,4,4,2,0.22403733955659275,0.0,0.0,0.0,0.0,5,8,4,148000
0,3,0.026642361354553737,1,0,3,1,0,5,2,0,2,5,8,1,1,0.05625,2,2,1,3,3,3,0.14140752864157122,0,1,4,0.0998492840994725,1,0,1,0,3,1,3,6,0,1,2,0.23695345557122707,4,4,2,0.0,0.0,0.0,0.0,0.0,6,8,4,136500
0,3,0.026754539718151858,1,3,3,4,0,7,2,0,2,5,5,1,2,0.0,3,4,2,0,1,3,0.1783960720130933,2,1,4,0.14242652599849284,1,0,1,1,2,1,3,6,0,1,0,0.31734837799717913,4,4,2,0.0,0.08957952468007313,0.0,0.0,0.0,5,8,4,157000
4,3,0.05822991890439131,1,0,3,1,0,23,2,0,0,7,5,1,1,0.073125,2,2,1,2,3,2,0.18919803600654667,0,1,4,0.2605501130369254,0,0,2,1,3,1,2,6,1,1,1,0.2820874471086037,4,4,2,0.19603267211201866,0.06581352833638025,0.0,0.0,0.0,3,8,4,187500
5,3,0.03896328495641403,1,0,3,0,0,8,2,0,5,6,5,1,2,0.0,3,4,2,2,3,3,0.13224222585924714,2,1,4,0.23718914845516204,0,0,2,1,3,1,3,6,1,3,1,0.2743300423131171,4,4,2,0.3990665110851808,0.07312614259597806,0.0,0.0,0.0,11,8,4,178000
7,3,0.022921778961882727,1,3,0,4,0,18,2,0,3,4,5,1,2,0.0,2,4,2,3,0,3,0.13011456628477905,4,0,4,0.3571966842501884,1,0,1,0,5,1,3,6,0,5,2,0.31029619181946405,4,2,2,0.0,0.3436928702010969,0.0,0.0,0.0,2,8,4,118500
0,3,0.027343476127041993,1,3,3,4,0,12,2,0,2,5,5,1,1,0.0375,3,4,1,3,3,3,0.14599018003273323,4,1,4,0.10512434061793519,0,0,1,0,3,1,3,6,0,1,1,0.20310296191819463,4,4,2,0.0,0.0,0.0,0.0,0.0,6,8,4,100000
11,1,0.017850382107551004,1,0,3,1,0,21,2,4,2,9,5,1,1,0.0375,2,4,2,0,3,0,0.27790507364975453,0,1,4,0.25904295403165034,1,0,2,0,2,1,2,6,1,1,0,0.35684062059238364,4,4,2,0.1131855309218203,0.11882998171846434,0.0,0.0,0.0,0,1,0,328900
10,3,0.03315338054172801,1,3,3,0,0,12,2,2,2,5,5,1,1,0.07625,3,4,1,3,3,3,0.2661211129296236,0,1,4,0.2596081386586285,0,0,2,0,4,2,3,6,0,1,0,0.41466854724964736,4,4,2,0.3173862310385064,0.09872029250457039,0.0,0.0,0.0,5,8,3,145000
4,3,0.07088737759704597,1,0,3,4,0,7,2,0,0,5,7,1,2,0.0,3,2,2,3,3,3,0.1335515548281506,4,1,4,0.19951017332328563,0,0,1,1,3,1,3,6,0,1,2,0.21156558533145275,4,4,2,0.14119019836639438,0.0,0.0,0.0,0.5520833333333334,3,8,4,135500
0,3,0.06807824440860968,1,0,3,4,1,12,2,0,2,8,6,0,2,0.0,2,2,2,3,1,1,0.362847790507365,0,1,4,0.3547475508666164,1,0,2,0,4,1,2,6,1,1,2,0.4379407616361072,4,4,2,0.09451575262543757,0.37842778793418647,0.0,0.0,0.4666666666666667,9,8,4,268000
0,3,0.050760709528149754,1,3,3,4,0,12,1,0,2,6,4,3,1,0.05625,3,4,1,3,3,3,0.2463175122749591,0,1,4,0.2206103993971364,1,0,1,0,2,1,3,6,1,1,1,0.35613540197461213,4,4,2,0.0,0.0,0.0,0.3188976377952756,0.0,1,8,4,149500
4,3,0.0316156021407371,1,3,3,0,0,12,0,0,0,5,7,1,2,0.0,3,2,1,3,3,2,0.10998363338788872,0,1,4,0.11115297663903542,0,0,1,0,3,1,3,6,1,5,2,0.40620592383638926,4,4,2,0.0,0.0,0.0,0.0,0.0,6,8,4,122900
5,3,0.046198789408492834,1,3,3,4,0,19,2,0,5,6,5,3,1,0.0575,3,4,1,3,3,3,0.1502454991816694,2,1,4,0.2541446872645064,0,0,2,1,3,1,3,6,1,1,1,0.31029619181946405,4,4,2,0.2835472578763127,0.0,0.0,0.0,0.0,6,8,4,172500
0,3,0.03325153660987637,1,3,3,4,0,19,2,0,2,6,8,3,2,0.0,3,4,1,3,3,3,0.17332242225859248,4,1,4,0.13828183873398645,0,1,1,0,3,1,3,6,0,1,1,0.1861777150916784,4,4,2,0.22403733955659275,0.0,0.0,0.0,0.0,1,8,4,154500
0,3,0.056014396223328426,1,3,3,4,0,19,4,0,2,5,5,1,2,0.0,3,4,2,2,3,2,0.22635024549918167,4,1,4,0.19762622456669177,1,0,1,0,3,1,3,6,1,1,2,0.24964739069111425,4,4,2,0.5962660443407234,0.21206581352833637,0.0,0.0,0.0,5,8,4,165000
10,3,0.02672649512725233,1,3,0,4,0,20,2,2,2,5,5,1,2,0.0,3,4,3,4,4,4,0.0,4,1,4,0.22626224566691788,0,0,2,0,4,2,3,6,0,1,2,0.2820874471086037,4,4,2,0.0,0.0,0.0,0.0,0.0,5,8,2,118858
5,3,0.02690411086961602,1,3,3,4,0,12,2,0,5,6,5,3,1,0.259375,3,4,1,3,3,3,0.12765957446808512,4,1,4,0.27543330821401657,1,0,1,1,4,1,3,6,1,1,1,0.3406205923836389,4,4,2,0.0,0.09140767824497258,0.0,0.0,0.0,9,8,4,140000
1,4,0.03489214517749889,1,3,3,4,0,9,2,0,2,4,6,1,2,0.0,3,4,0,3,3,3,0.15564648117839608,0,0,4,0.11623963828183873,0,0,1,0,2,1,3,6,0,5,2,0.2306064880112835,4,4,2,0.0,0.051188299817184646,0.0,0.0,0.0,3,8,0,106500
10,3,0.02672649512725233,1,3,3,4,0,20,1,2,5,5,5,1,2,0.0,3,4,3,4,4,4,0.0,4,1,4,0.3590806330067822,0,0,2,0,6,2,3,6,0,5,2,0.3723554301833568,4,4,2,0.17969661610268375,0.0,0.0,0.0,0.0,5,8,2,142953
0,3,0.05430835027694033,1,0,3,4,0,16,2,0,2,9,5,3,3,0.47500000000000003,0,4,2,0,3,1,0.38134206219312605,0,1,4,0.38244159758854557,1,0,2,1,2,1,0,6,2,1,0,0.5782792665726375,4,4,2,0.0,0.12248628884826325,0.0,0.0,0.0,2,6,5,611657
0,3,0.026609642665170956,1,3,3,4,0,19,1,0,2,5,7,1,2,0.0,3,4,1,3,3,3,0.14926350245499184,4,1,4,0.1699321778447626,0,0,1,0,3,1,3,6,1,1,2,0.20310296191819463,4,4,2,0.0,0.0,0.0,0.0,0.0,5,8,4,135000
0,3,0.028231554838860452,1,0,3,4,0,12,2,0,2,4,6,1,2,0.0,3,4,1,3,3,3,0.14042553191489363,4,1,4,0.0987189148455162,0,0,1,0,2,1,3,6,0,5,2,0.48236953455571224,4,4,2,0.0,0.0,0.0,0.0,0.0,5,8,4,110000
0,3,0.03464441795788637,1,0,3,4,0,12,2,0,2,5,7,3,2,0.0,3,2,1,3,3,2,0.1623567921440262,4,1,4,0.18311981914091938,1,0,1,0,2,1,3,6,0,5,2,0.5331452750352609,4,4,2,0.0,0.0,0.0,0.0,0.0,4,8,4,153000
